"C","lr","maxiter","Czulosc_TRAIN","Specyficznosc_TRAIN","Jakosc_TRAIN","Czulosc_TEST","Specyficznosc_TEST","Jakosc_TEST"
130,1e-04,1000,0.664174174174174,0.664174174174174,0.721875,0.565470085470085,0.565470085470085,0.575
131,1e-04,1000,0.766003366003366,0.766003366003366,0.746875,0.793073593073593,0.793073593073593,0.7
132,1e-04,1000,0.700121700648016,0.700121700648016,0.696875,0.593333333333333,0.593333333333333,0.6125
133,1e-04,1000,0.665761145761146,0.665761145761146,0.684375,0.448831168831169,0.448831168831169,0.55
134,1e-04,1000,0.5310882998383,0.5310882998383,0.65625,0.40952380952381,0.40952380952381,0.625
135,1e-04,1000,0.687434637434637,0.687434637434637,0.68125,0.571355311355311,0.571355311355311,0.4875
136,1e-04,1000,0.69371989250038,0.69371989250038,0.7,0.611746031746032,0.611746031746032,0.6375
137,1e-04,1000,0.627654927654928,0.627654927654928,0.659375,0.579358974358974,0.579358974358974,0.5375
138,1e-04,1000,0.610977443609023,0.610977443609023,0.684375,0.634848484848485,0.634848484848485,0.675
139,1e-04,1000,0.739162289820185,0.739162289820185,0.725,0.681349206349206,0.681349206349206,0.6375
140,1e-04,1000,0.685909645909646,0.685909645909646,0.709375,0.646493506493506,0.646493506493506,0.675
141,1e-04,1000,0.708229018492176,0.708229018492176,0.709375,0.571717171717172,0.571717171717172,0.6375
142,1e-04,1000,0.634686650383245,0.634686650383245,0.68125,0.64520202020202,0.64520202020202,0.6875
143,1e-04,1000,0.663988383988384,0.663988383988384,0.703125,0.718528138528139,0.718528138528139,0.7375
144,1e-04,1000,0.728042438042438,0.728042438042438,0.7375,0.634372294372294,0.634372294372294,0.6125
145,1e-04,1000,0.723135993135993,0.723135993135993,0.703125,0.649090909090909,0.649090909090909,0.65
146,1e-04,1000,0.703673577884104,0.703673577884104,0.7125,0.656025641025641,0.656025641025641,0.5875
147,1e-04,1000,0.652278749337573,0.652278749337573,0.659375,0.591111111111111,0.591111111111111,0.5375
148,1e-04,1000,0.743721048984207,0.743721048984207,0.7375,0.748333333333333,0.748333333333333,0.65
149,1e-04,1000,0.72196143511933,0.72196143511933,0.71875,0.585555555555556,0.585555555555556,0.6125
150,1e-04,1000,0.672846079161869,0.672846079161869,0.7125,0.621060606060606,0.621060606060606,0.6625
151,1e-04,1000,0.681060999079575,0.681060999079575,0.7125,0.597222222222222,0.597222222222222,0.5875
152,1e-04,1000,0.753564802512171,0.753564802512171,0.73125,0.656544011544012,0.656544011544012,0.5625
153,1e-04,1000,0.655835965835966,0.655835965835966,0.696875,0.611934731934732,0.611934731934732,0.6125
154,1e-04,1000,0.706069227121859,0.706069227121859,0.715625,0.690555555555556,0.690555555555556,0.6875
155,1e-04,1000,0.66209894104631,0.66209894104631,0.71875,0.583888888888889,0.583888888888889,0.6
156,1e-04,1000,0.744286999550157,0.744286999550157,0.740625,0.682142857142857,0.682142857142857,0.625
157,1e-04,1000,0.647949377949378,0.647949377949378,0.709375,0.528282828282828,0.528282828282828,0.6
158,1e-04,1000,0.664801643749012,0.664801643749012,0.7125,0.502777777777778,0.502777777777778,0.5625
159,1e-04,1000,0.655989974937343,0.655989974937343,0.725,0.612272727272727,0.612272727272727,0.575
160,1e-04,1000,0.756435659283957,0.756435659283957,0.725,0.8,0.8,0.6125
161,1e-04,1000,0.657873567780689,0.657873567780689,0.69375,0.665,0.665,0.6875
162,1e-04,1000,0.673723723723724,0.673723723723724,0.721875,0.626666666666667,0.626666666666667,0.6
163,1e-04,1000,0.695982672568038,0.695982672568038,0.678125,0.590707070707071,0.590707070707071,0.55
164,1e-04,1000,0.652018820439873,0.652018820439873,0.70625,0.520634920634921,0.520634920634921,0.625
165,1e-04,1000,0.60225235548765,0.60225235548765,0.7,0.534498834498835,0.534498834498835,0.55
166,1e-04,1000,0.670579150579151,0.670579150579151,0.721875,0.563636363636364,0.563636363636364,0.5875
167,1e-04,1000,0.595750915750916,0.595750915750916,0.665625,0.502337662337662,0.502337662337662,0.5875
168,1e-04,1000,0.743231693231693,0.743231693231693,0.715625,0.732539682539682,0.732539682539682,0.65
169,1e-04,1000,0.704323308270677,0.704323308270677,0.715625,0.639242424242424,0.639242424242424,0.6
170,1e-04,1000,0.592727066535116,0.592727066535116,0.68125,0.556277056277056,0.556277056277056,0.6125
171,1e-04,1000,0.727738577212261,0.727738577212261,0.728125,0.776948051948052,0.776948051948052,0.7125
172,1e-04,1000,0.82070368228263,0.82070368228263,0.721875,0.808701298701299,0.808701298701299,0.6
173,1e-04,1000,0.640686400686401,0.640686400686401,0.7125,0.536565656565657,0.536565656565657,0.5375
174,1e-04,1000,0.652107215574708,0.652107215574708,0.7,0.520555555555556,0.520555555555556,0.6125
175,1e-04,1000,0.567094659726239,0.567094659726239,0.65,0.544805194805195,0.544805194805195,0.65
176,1e-04,1000,0.694586466165414,0.694586466165414,0.715625,0.534090909090909,0.534090909090909,0.5625
177,1e-04,1000,0.693540026222953,0.693540026222953,0.725,0.670533910533911,0.670533910533911,0.6375
178,1e-04,1000,0.588620306422164,0.588620306422164,0.675,0.549047619047619,0.549047619047619,0.65
179,1e-04,1000,0.747752467876307,0.747752467876307,0.721875,0.746428571428571,0.746428571428571,0.6625
180,1e-04,1000,0.754384384384384,0.754384384384384,0.70625,0.788888888888889,0.788888888888889,0.65
181,1e-04,1000,0.692153356363883,0.692153356363883,0.721875,0.704141414141414,0.704141414141414,0.65
182,1e-04,1000,0.624816354816355,0.624816354816355,0.7125,0.482164502164502,0.482164502164502,0.5375
183,1e-04,1000,0.775697289907816,0.775697289907816,0.759375,0.523368298368298,0.523368298368298,0.5625
184,1e-04,1000,0.641980894922071,0.641980894922071,0.7,0.758333333333333,0.758333333333333,0.65
185,1e-04,1000,0.73949871519531,0.73949871519531,0.74375,0.612301587301587,0.612301587301587,0.6
186,1e-04,1000,0.702229152229152,0.702229152229152,0.721875,0.768253968253968,0.768253968253968,0.6625
187,1e-04,1000,0.692156862745098,0.692156862745098,0.725,0.65,0.65,0.675
188,1e-04,1000,0.702730544309492,0.702730544309492,0.709375,0.725584415584416,0.725584415584416,0.65
189,1e-04,1000,0.620676691729323,0.620676691729323,0.68125,0.571818181818182,0.571818181818182,0.6875
190,1e-04,1000,0.627406996354365,0.627406996354365,0.671875,0.684408369408369,0.684408369408369,0.6625
191,1e-04,1000,0.690116959064327,0.690116959064327,0.709375,0.731666666666667,0.731666666666667,0.7375
192,1e-04,1000,0.672064777327935,0.672064777327935,0.69375,0.403571428571429,0.403571428571429,0.575
193,1e-04,1000,0.62465811965812,0.62465811965812,0.7,0.589047619047619,0.589047619047619,0.625
194,1e-04,1000,0.667791273054431,0.667791273054431,0.696875,0.697142857142857,0.697142857142857,0.7125
195,1e-04,1000,0.635130845130845,0.635130845130845,0.696875,0.693939393939394,0.693939393939394,0.7
196,1e-04,1000,0.723558376189955,0.723558376189955,0.74375,0.65047619047619,0.65047619047619,0.6375
197,1e-04,1000,0.697730476368247,0.697730476368247,0.715625,0.590079365079365,0.590079365079365,0.5625
198,1e-04,1000,0.661268034952246,0.661268034952246,0.7125,0.709141414141414,0.709141414141414,0.6375
199,1e-04,1000,0.704746978121591,0.704746978121591,0.70625,0.580266955266955,0.580266955266955,0.575
200,1e-04,1000,0.654557254623044,0.654557254623044,0.715625,0.620598845598846,0.620598845598846,0.625
2,0.01,5000,0.678117591275486,0.678117591275486,0.71875,0.565,0.565,0.625
3,0.01,5000,0.754175815491605,0.754175815491605,0.68125,0.718650793650794,0.718650793650794,0.55
4,0.01,5000,0.81226043947746,0.81226043947746,0.725,0.808333333333333,0.808333333333333,0.6
5,0.01,5000,0.810818713450292,0.810818713450292,0.678125,0.755,0.755,0.6125
6,0.01,5000,0.716783625730994,0.716783625730994,0.6625,0.77,0.77,0.625
7,0.01,5000,0.648778703515546,0.648778703515546,0.628125,0.639646464646465,0.639646464646465,0.55
8,0.01,5000,0.7301386001386,0.7301386001386,0.63125,0.776190476190476,0.776190476190476,0.6875
9,0.01,5000,0.792088328930434,0.792088328930434,0.640625,0.65,0.65,0.5875
10,0.01,5000,0.787580093462446,0.787580093462446,0.603125,0.777777777777778,0.777777777777778,0.6625
11,0.01,5000,0.637860998650472,0.637860998650472,0.628125,0.607142857142857,0.607142857142857,0.6375
12,0.01,5000,0.586402831402831,0.586402831402831,0.590625,0.550909090909091,0.550909090909091,0.5875
13,0.01,5000,0.797142857142857,0.797142857142857,0.64375,0.609545454545455,0.609545454545455,0.5375
14,0.01,5000,0.888888888888889,0.888888888888889,0.590625,0.795,0.795,0.5375
15,0.01,5000,0.849730094466937,0.849730094466937,0.6125,0.829285714285714,0.829285714285714,0.55
16,0.01,5000,0.582780148569622,0.582780148569622,0.6375,0.488888888888889,0.488888888888889,0.55
17,0.01,5000,0.589568515884305,0.589568515884305,0.559375,0.621666666666667,0.621666666666667,0.5875
18,0.01,5000,0.708367071524966,0.708367071524966,0.590625,0.584920634920635,0.584920634920635,0.5125
19,0.01,5000,0.561111111111111,0.561111111111111,0.571875,0.585,0.585,0.5625
20,0.01,5000,0.683480553724456,0.683480553724456,0.603125,0.671111111111111,0.671111111111111,0.6375
21,0.01,5000,0.50879851143009,0.50879851143009,0.621875,0.571923076923077,0.571923076923077,0.525
22,0.01,5000,0.536074333442754,0.536074333442754,0.56875,0.571825396825397,0.571825396825397,0.5875
23,0.01,5000,0.731127819548872,0.731127819548872,0.5625,0.731818181818182,0.731818181818182,0.6375
24,0.01,5000,0.721899153478101,0.721899153478101,0.575,0.733966033966034,0.733966033966034,0.65
25,0.01,5000,0.539339339339339,0.539339339339339,0.5875,0.597777777777778,0.597777777777778,0.5625
26,0.01,5000,0.753717627401838,0.753717627401838,0.596875,0.738181818181818,0.738181818181818,0.5375
27,0.01,5000,0.700902255639098,0.700902255639098,0.6,0.541883116883117,0.541883116883117,0.4875
28,0.01,5000,0.684255994716521,0.684255994716521,0.609375,0.632575757575758,0.632575757575758,0.6125
29,0.01,5000,0.533333333333333,0.533333333333333,0.640625,0.413333333333333,0.413333333333333,0.4875
30,0.01,5000,0.788888888888889,0.788888888888889,0.534375,0.78,0.78,0.625
31,0.01,5000,0.713529318792477,0.713529318792477,0.625,0.574444444444444,0.574444444444444,0.575
32,0.01,5000,0.830541138219157,0.830541138219157,0.6125,0.791919191919192,0.791919191919192,0.5375
33,0.01,5000,0.314854508167202,0.314854508167202,0.565625,0.274314574314574,0.274314574314574,0.5375
34,0.01,5000,0.783601310969732,0.783601310969732,0.590625,0.815584415584416,0.815584415584416,0.6375
35,0.01,5000,0.537237237237237,0.537237237237237,0.55,0.41038961038961,0.41038961038961,0.5125
36,0.01,5000,0.566412566412566,0.566412566412566,0.59375,0.540634920634921,0.540634920634921,0.5625
37,0.01,5000,0.543492063492063,0.543492063492063,0.58125,0.523636363636364,0.523636363636364,0.5875
38,0.01,5000,0.836173767752715,0.836173767752715,0.596875,0.805,0.805,0.5375
39,0.01,5000,0.554035087719298,0.554035087719298,0.56875,0.401666666666667,0.401666666666667,0.475
40,0.01,5000,0.677593984962406,0.677593984962406,0.64375,0.627272727272727,0.627272727272727,0.6
41,0.01,5000,0.89053142211037,0.89053142211037,0.625,0.873412698412698,0.873412698412698,0.675
42,0.01,5000,0.608597168597169,0.608597168597169,0.65625,0.544242424242424,0.544242424242424,0.55
43,0.01,5000,0.745604695604696,0.745604695604696,0.584375,0.755384615384615,0.755384615384615,0.5125
44,0.01,5000,0.665165165165165,0.665165165165165,0.61875,0.626666666666667,0.626666666666667,0.5375
45,0.01,5000,0.772933442253083,0.772933442253083,0.60625,0.769230769230769,0.769230769230769,0.7
46,0.01,5000,0.74438432359485,0.74438432359485,0.65,0.623809523809524,0.623809523809524,0.525
47,0.01,5000,0.636842105263158,0.636842105263158,0.6125,0.65,0.65,0.5125
48,0.01,5000,0.802402402402402,0.802402402402402,0.609375,0.726666666666667,0.726666666666667,0.55
49,0.01,5000,0.719334719334719,0.719334719334719,0.6,0.780952380952381,0.780952380952381,0.575
50,0.01,5000,0.606383526383526,0.606383526383526,0.60625,0.548831168831169,0.548831168831169,0.575
51,0.01,5000,0.384191431250255,0.384191431250255,0.54375,0.377142857142857,0.377142857142857,0.5
52,0.01,5000,0.511099561099561,0.511099561099561,0.603125,0.386031746031746,0.386031746031746,0.5125
53,0.01,5000,0.541228070175439,0.541228070175439,0.5875,0.505,0.505,0.5125
54,0.01,5000,0.564407814407814,0.564407814407814,0.571875,0.582597402597403,0.582597402597403,0.55
55,0.01,5000,0.393194472668157,0.393194472668157,0.54375,0.401666666666667,0.401666666666667,0.55
56,0.01,5000,0.66957480957481,0.66957480957481,0.55625,0.684444444444444,0.684444444444444,0.6
57,0.01,5000,0.650841848210269,0.650841848210269,0.625,0.52487012987013,0.52487012987013,0.525
58,0.01,5000,0.701766472354708,0.701766472354708,0.571875,0.711111111111111,0.711111111111111,0.5
59,0.01,5000,0.628439431225809,0.628439431225809,0.653125,0.591611721611722,0.591611721611722,0.5875
60,0.01,5000,0.621111111111111,0.621111111111111,0.575,0.661818181818182,0.661818181818182,0.6
61,0.01,5000,0.866145092460882,0.866145092460882,0.64375,0.771666666666667,0.771666666666667,0.575
62,0.01,5000,0.817521367521368,0.817521367521368,0.615625,0.733961038961039,0.733961038961039,0.55
63,0.01,5000,0.808631203677643,0.808631203677643,0.578125,0.815384615384615,0.815384615384615,0.5625
64,0.01,5000,0.638406827880512,0.638406827880512,0.603125,0.519444444444444,0.519444444444444,0.4125
65,0.01,5000,0.588571428571429,0.588571428571429,0.525,0.581818181818182,0.581818181818182,0.5
66,0.01,5000,0.848320463320463,0.848320463320463,0.61875,0.837373737373737,0.837373737373737,0.6
67,0.01,5000,0.271348960636886,0.271348960636886,0.4875,0.253030303030303,0.253030303030303,0.475
68,0.01,5000,0.825843454790823,0.825843454790823,0.64375,0.652142857142857,0.652142857142857,0.5125
69,0.01,5000,0.433095238095238,0.433095238095238,0.53125,0.38,0.38,0.475
70,0.01,5000,0.68686350215762,0.68686350215762,0.55625,0.687878787878788,0.687878787878788,0.5625
71,0.01,5000,0.532587535014006,0.532587535014006,0.628125,0.501298701298701,0.501298701298701,0.5125
72,0.01,5000,0.570981507823613,0.570981507823613,0.546875,0.611111111111111,0.611111111111111,0.6375
73,0.01,5000,0.783533988533989,0.783533988533989,0.56875,0.769230769230769,0.769230769230769,0.475
74,0.01,5000,0.467975980081243,0.467975980081243,0.575,0.463515928515929,0.463515928515929,0.475
75,0.01,5000,0.713341479130953,0.713341479130953,0.60625,0.696111111111111,0.696111111111111,0.575
76,0.01,5000,0.752618524197472,0.752618524197472,0.6,0.680555555555556,0.680555555555556,0.5625
77,0.01,5000,0.758982511923688,0.758982511923688,0.6625,0.738888888888889,0.738888888888889,0.575
78,0.01,5000,0.538265188265188,0.538265188265188,0.58125,0.523736263736264,0.523736263736264,0.5125
79,0.01,5000,0.717956656346749,0.717956656346749,0.58125,0.683333333333333,0.683333333333333,0.625
80,0.01,5000,0.547514315935369,0.547514315935369,0.61875,0.474603174603175,0.474603174603175,0.5375
81,0.01,5000,0.683968253968254,0.683968253968254,0.578125,0.694545454545455,0.694545454545455,0.5
82,0.01,5000,0.714892623716153,0.714892623716153,0.60625,0.645064935064935,0.645064935064935,0.525
83,0.01,5000,0.526516290726817,0.526516290726817,0.603125,0.664090909090909,0.664090909090909,0.6625
84,0.01,5000,0.615800415800416,0.615800415800416,0.609375,0.596825396825397,0.596825396825397,0.5375
85,0.01,5000,0.724444444444444,0.724444444444444,0.584375,0.616666666666667,0.616666666666667,0.5
86,0.01,5000,0.57280701754386,0.57280701754386,0.58125,0.49,0.49,0.475
87,0.01,5000,0.689750276592382,0.689750276592382,0.575,0.597222222222222,0.597222222222222,0.525
88,0.01,5000,0.727596017069701,0.727596017069701,0.553125,0.731837606837607,0.731837606837607,0.6125
89,0.01,5000,0.61978978978979,0.61978978978979,0.6,0.451111111111111,0.451111111111111,0.55
90,0.01,5000,0.641580488051076,0.641580488051076,0.571875,0.632323232323232,0.632323232323232,0.6375
91,0.01,5000,0.218858911985847,0.218858911985847,0.5,0.241666666666667,0.241666666666667,0.4875
92,0.01,5000,0.543543543543544,0.543543543543544,0.61875,0.554444444444444,0.554444444444444,0.55
93,0.01,5000,0.571367521367521,0.571367521367521,0.553125,0.569047619047619,0.569047619047619,0.6
94,0.01,5000,0.547265979634401,0.547265979634401,0.553125,0.520879120879121,0.520879120879121,0.5625
95,0.01,5000,0.811244101244101,0.811244101244101,0.58125,0.795555555555556,0.795555555555556,0.625
96,0.01,5000,0.767567567567568,0.767567567567568,0.56875,0.755555555555556,0.755555555555556,0.525
97,0.01,5000,0.988571428571429,0.988571428571429,0.596875,0.961818181818182,0.961818181818182,0.5375
98,0.01,5000,0.476152623211447,0.476152623211447,0.6,0.405555555555556,0.405555555555556,0.5
99,0.01,5000,0.748687064569417,0.748687064569417,0.61875,0.77034632034632,0.77034632034632,0.7
100,0.01,5000,0.321324482377114,0.321324482377114,0.565625,0.361161616161616,0.361161616161616,0.575
101,0.01,5000,0.566259129540863,0.566259129540863,0.625,0.476767676767677,0.476767676767677,0.5
102,0.01,5000,0.723308270676692,0.723308270676692,0.59375,0.66,0.66,0.575
103,0.01,5000,0.522748538011696,0.522748538011696,0.609375,0.487727272727273,0.487727272727273,0.5625
104,0.01,5000,0.560391970918287,0.560391970918287,0.6,0.542222222222222,0.542222222222222,0.6125
105,0.01,5000,0.660208855472013,0.660208855472013,0.65,0.556818181818182,0.556818181818182,0.5375
106,0.01,5000,0.653513513513513,0.653513513513513,0.5875,0.569444444444444,0.569444444444444,0.6125
107,0.01,5000,0.659514170040486,0.659514170040486,0.59375,0.617857142857143,0.617857142857143,0.5625
108,0.01,5000,0.771858076563959,0.771858076563959,0.6125,0.743030303030303,0.743030303030303,0.6125
109,0.01,5000,0.621723921723922,0.621723921723922,0.65,0.517402597402597,0.517402597402597,0.4875
110,0.01,5000,0.544444444444444,0.544444444444444,0.546875,0.52,0.52,0.5375
111,0.01,5000,0.586531531531532,0.586531531531532,0.603125,0.553333333333333,0.553333333333333,0.5875
112,0.01,5000,0.966507936507937,0.966507936507937,0.571875,0.94,0.94,0.6375
113,0.01,5000,0.738184338184338,0.738184338184338,0.565625,0.722857142857143,0.722857142857143,0.6
114,0.01,5000,0.606719103003933,0.606719103003933,0.6125,0.586111111111111,0.586111111111111,0.5875
115,0.01,5000,0.735135135135135,0.735135135135135,0.58125,0.654040404040404,0.654040404040404,0.5375
116,0.01,5000,0.270535709560477,0.270535709560477,0.5375,0.299047619047619,0.299047619047619,0.575
117,0.01,5000,0.660671191553544,0.660671191553544,0.609375,0.642857142857143,0.642857142857143,0.5625
118,0.01,5000,0.614433938582545,0.614433938582545,0.5875,0.563888888888889,0.563888888888889,0.55
119,0.01,5000,0.581699346405229,0.581699346405229,0.578125,0.563333333333333,0.563333333333333,0.5125
120,0.01,5000,0.664529914529915,0.664529914529915,0.596875,0.645714285714286,0.645714285714286,0.525
121,0.01,5000,0.489757727652465,0.489757727652465,0.584375,0.474545454545455,0.474545454545455,0.55
122,0.01,5000,0.779352011786222,0.779352011786222,0.603125,0.752453102453102,0.752453102453102,0.6
123,0.01,5000,0.739203778677463,0.739203778677463,0.615625,0.763571428571429,0.763571428571429,0.5625
124,0.01,5000,0.60421052631579,0.60421052631579,0.571875,0.631818181818182,0.631818181818182,0.6
125,0.01,5000,0.643798798798799,0.643798798798799,0.59375,0.58031746031746,0.58031746031746,0.4375
126,0.01,5000,0.490909756505732,0.490909756505732,0.590625,0.512301587301587,0.512301587301587,0.5375
127,0.01,5000,0.739695742853638,0.739695742853638,0.609375,0.70989010989011,0.70989010989011,0.5625
128,0.01,5000,0.437950967161494,0.437950967161494,0.578125,0.348333333333333,0.348333333333333,0.5875
129,0.01,5000,0.90987404408457,0.90987404408457,0.63125,0.935,0.935,0.6
130,0.01,5000,0.595664160401002,0.595664160401002,0.584375,0.587727272727273,0.587727272727273,0.5875
131,0.01,5000,0.560926640926641,0.560926640926641,0.546875,0.613636363636364,0.613636363636364,0.4875
132,0.01,5000,0.613063063063063,0.613063063063063,0.58125,0.655555555555556,0.655555555555556,0.5875
133,0.01,5000,0.750111326581915,0.750111326581915,0.625,0.709437229437229,0.709437229437229,0.6
134,0.01,5000,0.686107808977249,0.686107808977249,0.578125,0.695151515151515,0.695151515151515,0.4875
135,0.01,5000,0.70076407234302,0.70076407234302,0.634375,0.684848484848485,0.684848484848485,0.475
136,0.01,5000,0.717496443812233,0.717496443812233,0.5875,0.688888888888889,0.688888888888889,0.6125
137,0.01,5000,0.508618113912232,0.508618113912232,0.55,0.494848484848485,0.494848484848485,0.4625
138,0.01,5000,0.436814671814672,0.436814671814672,0.56875,0.463636363636364,0.463636363636364,0.6
139,0.01,5000,0.650854700854701,0.650854700854701,0.590625,0.654285714285714,0.654285714285714,0.6375
140,0.01,5000,0.608164642375169,0.608164642375169,0.615625,0.539285714285714,0.539285714285714,0.5125
141,0.01,5000,0.398762932973459,0.398762932973459,0.546875,0.318571428571429,0.318571428571429,0.5
142,0.01,5000,0.772580773199968,0.772580773199968,0.596875,0.7,0.7,0.5625
143,0.01,5000,0.623806219570019,0.623806219570019,0.6625,0.449047619047619,0.449047619047619,0.5875
144,0.01,5000,0.706456456456456,0.706456456456456,0.603125,0.757777777777778,0.757777777777778,0.55
145,0.01,5000,0.775,0.775,0.575,0.686580086580087,0.686580086580087,0.525
146,0.01,5000,0.577368421052632,0.577368421052632,0.56875,0.561666666666667,0.561666666666667,0.55
147,0.01,5000,0.706563706563707,0.706563706563707,0.584375,0.616161616161616,0.616161616161616,0.55
148,0.01,5000,0.355744754041968,0.355744754041968,0.58125,0.288333333333333,0.288333333333333,0.4875
149,0.01,5000,0.633788073788074,0.633788073788074,0.615625,0.573939393939394,0.573939393939394,0.525
150,0.01,5000,0.733701717912244,0.733701717912244,0.6625,0.618253968253968,0.618253968253968,0.4875
151,0.01,5000,0.377870351554562,0.377870351554562,0.534375,0.421717171717172,0.421717171717172,0.55
152,0.01,5000,0.8987286628734,0.8987286628734,0.628125,0.776984126984127,0.776984126984127,0.55
153,0.01,5000,0.538191424507214,0.538191424507214,0.559375,0.520707070707071,0.520707070707071,0.5625
154,0.01,5000,0.592327613906561,0.592327613906561,0.546875,0.567142857142857,0.567142857142857,0.625
155,0.01,5000,0.910880110880111,0.910880110880111,0.615625,0.818253968253968,0.818253968253968,0.5625
156,0.01,5000,0.710915750915751,0.710915750915751,0.628125,0.763636363636364,0.763636363636364,0.6
157,0.01,5000,0.598902662060557,0.598902662060557,0.61875,0.52020202020202,0.52020202020202,0.6
158,0.01,5000,0.784039039039039,0.784039039039039,0.609375,0.824444444444444,0.824444444444444,0.5875
159,0.01,5000,0.659844936625122,0.659844936625122,0.5875,0.610238095238095,0.610238095238095,0.5125
160,0.01,5000,0.77972114972115,0.77972114972115,0.621875,0.686666666666667,0.686666666666667,0.5875
161,0.01,5000,0.725800085800086,0.725800085800086,0.61875,0.621818181818182,0.621818181818182,0.5125
162,0.01,5000,0.885546218487395,0.885546218487395,0.603125,0.868686868686869,0.868686868686869,0.55
163,0.01,5000,0.80159865748101,0.80159865748101,0.64375,0.696666666666667,0.696666666666667,0.4625
164,0.01,5000,0.44,0.44,0.503125,0.4,0.4,0.5
165,0.01,5000,0.808479532163743,0.808479532163743,0.61875,0.83,0.83,0.6375
166,0.01,5000,0.713359073359073,0.713359073359073,0.590625,0.816161616161616,0.816161616161616,0.575
167,0.01,5000,0.497002772002772,0.497002772002772,0.571875,0.434920634920635,0.434920634920635,0.625
168,0.01,5000,0.667754227196952,0.667754227196952,0.628125,0.577380952380952,0.577380952380952,0.6125
169,0.01,5000,0.653393393393393,0.653393393393393,0.56875,0.766666666666667,0.766666666666667,0.65
170,0.01,5000,0.357957957957958,0.357957957957958,0.521875,0.371111111111111,0.371111111111111,0.55
171,0.01,5000,0.504610492845787,0.504610492845787,0.546875,0.466666666666667,0.466666666666667,0.45
172,0.01,5000,0.446194094862826,0.446194094862826,0.528125,0.525,0.525,0.5875
173,0.01,5000,0.638857716628614,0.638857716628614,0.6,0.597727272727273,0.597727272727273,0.5875
174,0.01,5000,0.479108669108669,0.479108669108669,0.553125,0.462077922077922,0.462077922077922,0.55
175,0.01,5000,0.62007326007326,0.62007326007326,0.603125,0.542857142857143,0.542857142857143,0.5875
176,0.01,5000,0.493162393162393,0.493162393162393,0.515625,0.477142857142857,0.477142857142857,0.5625
177,0.01,5000,0.784015130112691,0.784015130112691,0.625,0.77979797979798,0.77979797979798,0.575
178,0.01,5000,0.619991031755738,0.619991031755738,0.575,0.677777777777778,0.677777777777778,0.55
179,0.01,5000,0.491176470588235,0.491176470588235,0.540625,0.493333333333333,0.493333333333333,0.475
180,0.01,5000,0.635947978053241,0.635947978053241,0.571875,0.62550505050505,0.62550505050505,0.4375
181,0.01,5000,0.507602339181286,0.507602339181286,0.56875,0.534285714285714,0.534285714285714,0.6
182,0.01,5000,0.681681681681682,0.681681681681682,0.534375,0.708888888888889,0.708888888888889,0.65
183,0.01,5000,0.760772200772201,0.760772200772201,0.596875,0.739393939393939,0.739393939393939,0.55
184,0.01,5000,0.363409756505732,0.363409756505732,0.58125,0.408333333333333,0.408333333333333,0.5875
185,0.01,5000,0.510888030888031,0.510888030888031,0.6,0.543434343434343,0.543434343434343,0.5875
186,0.01,5000,0.436557610241821,0.436557610241821,0.565625,0.466666666666667,0.466666666666667,0.55
187,0.01,5000,0.462539682539683,0.462539682539683,0.5125,0.438181818181818,0.438181818181818,0.5
188,0.01,5000,0.827619047619048,0.827619047619048,0.55,0.857777777777778,0.857777777777778,0.6125
189,0.01,5000,0.618781749122306,0.618781749122306,0.609375,0.632777777777778,0.632777777777778,0.5625
190,0.01,5000,0.679424315956824,0.679424315956824,0.6125,0.655555555555556,0.655555555555556,0.525
191,0.01,5000,0.833297213622291,0.833297213622291,0.6,0.85,0.85,0.525
192,0.01,5000,0.531985221985222,0.531985221985222,0.653125,0.46039738039738,0.46039738039738,0.575
193,0.01,5000,0.855805730542573,0.855805730542573,0.59375,0.852777777777778,0.852777777777778,0.6375
194,0.01,5000,0.656911196911197,0.656911196911197,0.621875,0.646212121212121,0.646212121212121,0.625
195,0.01,5000,0.485000790263948,0.485000790263948,0.575,0.433888888888889,0.433888888888889,0.575
196,0.01,5000,0.479350403034614,0.479350403034614,0.521875,0.546111111111111,0.546111111111111,0.6125
197,0.01,5000,0.584762781357209,0.584762781357209,0.59375,0.563888888888889,0.563888888888889,0.5875
198,0.01,5000,0.800263157894737,0.800263157894737,0.60625,0.833333333333333,0.833333333333333,0.625
199,0.01,5000,0.650584795321637,0.650584795321637,0.575,0.62,0.62,0.4625
200,0.01,5000,0.81007722007722,0.81007722007722,0.596875,0.855555555555556,0.855555555555556,0.525
2,0.001,5000,0.622901862499386,0.622901862499386,0.709375,0.592424242424242,0.592424242424242,0.525
3,0.001,5000,0.658142150247413,0.658142150247413,0.7125,0.452142857142857,0.452142857142857,0.6125
4,0.001,5000,0.67885972728078,0.67885972728078,0.69375,0.716883116883117,0.716883116883117,0.7
5,0.001,5000,0.606709273509847,0.606709273509847,0.684375,0.604731934731935,0.604731934731935,0.575
6,0.001,5000,0.701085145295672,0.701085145295672,0.7125,0.645707070707071,0.645707070707071,0.6375
7,0.001,5000,0.73438991474935,0.73438991474935,0.671875,0.631428571428571,0.631428571428571,0.6125
8,0.001,5000,0.554927654927655,0.554927654927655,0.665625,0.52974358974359,0.52974358974359,0.675
9,0.001,5000,0.765149359886202,0.765149359886202,0.73125,0.605555555555556,0.605555555555556,0.5625
10,0.001,5000,0.724128261766259,0.724128261766259,0.753125,0.603333333333333,0.603333333333333,0.5875
